datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/3/2026 12:00:00 PM,4/3/2026 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3446.033,True
4/3/2026 12:00:00 PM,4/3/2026 8:00:00 AM,RFC,WEST,AEP,AEPIMP,3165.380,True
4/3/2026 12:00:00 PM,4/3/2026 8:00:00 AM,RFC,WEST,AEP,AEPKPT,508.470,True
4/3/2026 12:00:00 PM,4/3/2026 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7549.824,True
4/3/2026 1:00:00 PM,4/3/2026 9:00:00 AM,RFC,WEST,AEP,AEPAPT,3510.871,True
4/3/2026 1:00:00 PM,4/3/2026 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3236.292,True
4/3/2026 1:00:00 PM,4/3/2026 9:00:00 AM,RFC,WEST,AEP,AEPKPT,520.041,True
4/3/2026 1:00:00 PM,4/3/2026 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7687.040,True
4/3/2026 2:00:00 PM,4/3/2026 10:00:00 AM,RFC,WEST,AEP,AEPAPT,3587.658,True
4/3/2026 2:00:00 PM,4/3/2026 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3267.066,True
4/3/2026 2:00:00 PM,4/3/2026 10:00:00 AM,RFC,WEST,AEP,AEPKPT,531.577,True
